Date,Pred,Ret_period,Position,Model_Ret,Naive_Ret,Cum_Model,Cum_Naive
2024-07-24,0.0012468065,-0.027174525289376,1.0,-0.027174525289376,-0.027174525289376,3.2393410492716277,0.3368014034035377
2024-07-31,-0.00997219,-0.0552179409499551,0.0,-0.0,-0.0552179409499551,3.2393410492716277,0.2815834624535826
2024-08-07,0.005005252,-0.0380141130632702,1.0,-0.0380141130632702,-0.0380141130632702,3.2013269362083574,0.24356934939031244
2024-08-14,0.011891611,-0.0401176392277564,1.0,-0.0401176392277564,-0.0401176392277564,3.161209296980601,0.20345171016255603
2024-08-21,-0.018608674,-0.0277641376027988,0.0,-0.0,-0.0277641376027988,3.161209296980601,0.17568757255975723
2024-08-28,-0.015646059,-0.0078541778229377,0.0,-0.0,-0.0078541778229377,3.161209296980601,0.16783339473681952
2024-09-04,0.0022248281,0.0177193335029457,1.0,0.0177193335029457,0.0177193335029457,3.1789286304835467,0.1855527282397652
2024-09-11,-0.004557958,0.0173091982045523,0.0,0.0,0.0173091982045523,3.1789286304835467,0.2028619264443175
2024-09-18,-0.0066119814,-0.0308969949679838,0.0,-0.0,-0.0308969949679838,3.1789286304835467,0.17196493147633368
2024-09-25,-0.017127328,-0.0563609591427498,0.0,-0.0,-0.0563609591427498,3.1789286304835467,0.11560397233358388
2024-10-02,0.069972105,0.015567820775157,1.0,0.015567820775157,0.015567820775157,3.1944964512587037,0.1311717931087409
2024-10-09,0.06436159,0.0988975084371661,1.0,0.0988975084371661,0.0988975084371661,3.29339395969587,0.230069301545907
2024-10-16,0.043675143,0.0550497464387964,1.0,0.0550497464387964,0.0550497464387964,3.3484437061346664,0.2851190479847034
2024-10-23,0.034203686,-0.0228044758186189,1.0,-0.0228044758186189,-0.0228044758186189,3.3256392303160474,0.2623145721660845
2024-10-30,0.025107741,-0.0223097547562014,1.0,-0.0223097547562014,-0.0223097547562014,3.303329475559846,0.2400048174098831
2024-11-06,0.06721028,0.0448410443508739,1.0,0.0448410443508739,0.0448410443508739,3.34817051991072,0.284845861760757
2024-11-13,0.061512332,0.1454537859027,1.0,0.1454537859027,0.1454537859027,3.49362430581342,0.43029964766345696
2024-11-20,0.041035343,0.1262233579184455,1.0,0.1262233579184455,0.1262233579184455,3.6198476637318655,0.5565230055819025
2024-11-27,0.007935508,0.0017610805842975,1.0,0.0017610805842975,0.0017610805842975,3.621608744316163,0.5582840861662
2024-12-04,-0.014941521,0.0156572293169983,0.0,0.0,0.0156572293169983,3.621608744316163,0.5739413154831983
2024-12-11,0.0116870515,0.0428235092142692,1.0,0.0428235092142692,0.0428235092142692,3.6644322535304323,0.6167648246974675
2024-12-18,-0.00747405,0.2791179805953803,0.0,0.0,0.2791179805953803,3.6644322535304323,0.8958828052928478
2024-12-25,0.013976389,0.3857164240636974,1.0,0.3857164240636974,0.3857164240636974,4.050148677594129,1.2815992293565452
2025-01-01,-0.09571107,-0.0255296314466049,0.0,-0.0,-0.0255296314466049,4.050148677594129,1.2560695979099403
2025-01-08,-0.07140719,-0.2819417910117963,0.0,-0.0,-0.2819417910117963,4.050148677594129,0.974127806898144
2025-01-15,-0.00789599,-0.2146187954440899,0.0,-0.0,-0.2146187954440899,4.050148677594129,0.7595090114540541
2025-01-22,0.052992653,-0.0921543905650104,1.0,-0.0921543905650104,-0.0921543905650104,3.957994287029119,0.6673546208890437
2025-01-29,0.08259561,-0.0556564724896997,1.0,-0.0556564724896997,-0.0556564724896997,3.902337814539419,0.611698148399344
2025-02-05,0.07550121,-0.0156743020934424,1.0,-0.0156743020934424,-0.0156743020934424,3.8866635124459767,0.5960238463059016
2025-02-12,0.037932146,0.0295499114164314,1.0,0.0295499114164314,0.0295499114164314,3.9162134238624082,0.6255737577223329
2025-02-19,0.027235549,0.0094340322333579,1.0,0.0094340322333579,0.0094340322333579,3.925647456095766,0.6350077899556908
2025-02-26,0.026020134,-0.0788209604232141,1.0,-0.0788209604232141,-0.0788209604232141,3.846826495672552,0.5561868295324768
2025-03-05,-0.012540567,-0.0690647337987924,0.0,-0.0,-0.0690647337987924,3.846826495672552,0.48712209573368437
2025-03-12,0.014341981,0.0325337736601527,1.0,0.0325337736601527,0.0325337736601527,3.8793602693327047,0.5196558693938371
2025-03-19,0.01419764,-0.0535084282486311,1.0,-0.0535084282486311,-0.0535084282486311,3.8258518410840736,0.466147441145206
2025-03-26,-0.0036221745,-0.1681975832578093,0.0,-0.0,-0.1681975832578093,3.8258518410840736,0.2979498578873967
2025-04-02,0.006719897,-0.0072284887695479,1.0,-0.0072284887695479,-0.0072284887695479,3.8186233523145257,0.2907213691178488
2025-04-09,0.07412997,0.2725565499248841,1.0,0.2725565499248841,0.2725565499248841,4.09117990223941,0.5632779190427328
2025-04-16,0.05239922,0.09499772862228,1.0,0.09499772862228,0.09499772862228,4.18617763086169,0.6582756476650128
2025-04-23,-0.05388671,-0.3190700073871468,0.0,-0.0,-0.3190700073871468,4.18617763086169,0.339205640277866
2025-04-30,-0.012849507,-0.2114929340942346,0.0,-0.0,-0.2114929340942346,4.18617763086169,0.12771270618363137
2025-05-07,0.0867009,0.0738193718631192,1.0,0.0738193718631192,0.0738193718631192,4.259997002724809,0.20153207804675055
2025-05-14,0.044810165,0.0262504488726165,1.0,0.0262504488726165,0.0262504488726165,4.286247451597426,0.22778252691936704
2025-05-21,-0.021241577,-0.1431111523345105,0.0,-0.0,-0.1431111523345105,4.286247451597426,0.08467137458485655
